00:1f:45:81:5f:5a,a0:cf:5b:3f:a6:91,a0:cf:5b:3f:a6:92,a0:cf:5b:3f:a6:94,86:ba:c7:cd:ee:1e,a0:cf:5b:3d:e3:ad,a0:cf:5b:3d:e3:ae,00:1f:45:96:93:db,a0:cf:5b:3d:e3:ab,64:70:02:3e:ab:2f,a0:cf:5b:3f:87:4b,a0:cf:5b:3f:87:4d,a0:cf:5b:3f:87:4e,6c:62:6d:16:1a:51,40:61:86:a7:92:e6,a0:cf:5b:0e:37:62,a0:cf:5b:0e:37:61,a0:cf:5b:0e:37:64,00:1f:45:81:5f:58,00:1f:45:81:5f:59,a0:cf:5b:3f:91:7e,00:0b:6b:84:b4:91,00:26:99:8b:86:c4,00:26:99:8b:86:c5,00:26:99:8b:86:c0,00:26:99:8b:86:c1,a0:cf:5b:0e:37:6e,00:26:99:8b:86:c3,64:ae:0c:bf:c6:64,64:ae:0c:bf:c6:61,00:0b:6b:db:08:fc,64:ae:0c:bf:c6:62,a0:cf:5b:0e:37:6b,00:0b:6b:84:b5:e3,84:c9:b2:aa:16:8c,a0:cf:5b:3d:a0:94,02:6f:81:fc:85:98,a0:cf:5b:3d:a0:91,a0:cf:5b:3d:a0:92,a0:cf:5b:0e:d9:9b,00:1f:45:81:6d:ca,a0:cf:5b:0e:37:6d,a0:cf:5b:0e:d9:9e,a0:cf:5b:0e:d9:9d,64:70:02:3e:aa:11,a0:cf:5b:3e:e0:91,a0:cf:5b:3e:e0:92,a0:cf:5b:3e:e0:94,00:0b:6b:db:08:e2,64:70:02:3e:ab:30,02:6f:81:fc:8a:58,a0:cf:5b:00:75:9e,a0:cf:5b:00:75:9d,00:1f:45:81:6d:c9,00:1f:45:81:6d:c8,a0:cf:5b:00:75:9b,8a:41:af:71:d8:37,64:70:02:3e:aa:d9,a0:cf:5b:3d:7d:a1,a0:cf:5b:3e:e0:9d,a0:cf:5b:3e:e0:9e,a2:05:43:d6:39:7a,00:0b:6b:db:08:ec,00:11:09:0c:52:8d,64:70:02:3e:aa:ef,02:2d:cd:07:25:07,a2:05:43:d0:23:80,a0:cf:5b:3d:e0:8b,02:9c:1c:e2:ce:24,a0:cf:5b:3d:e0:8d,a0:cf:5b:3d:e0:8e,00:0b:6b:84:b5:bc,00:0b:6b:db:08:c8,00:1f:45:81:49:59,64:70:02:3e:9f:63,a0:cf:5b:3d:7d:a2,02:6f:81:fb:ee:f0,a0:cf:5b:3e:e0:9b,a0:cf:5b:00:1d:8e,a0:cf:5b:00:1d:8d,a0:cf:5b:00:1d:8b,00:23:12:fc:66:8f,00:0b:6b:db:08:f9,00:12:bf:b3:78:f4,a0:cf:5b:3d:7d:a4,00:0b:6b:db:08:cb,a0:cf:5b:3f:bd:fb,00:1f:45:81:49:58,a0:cf:5b:3f:bd:fe,a0:cf:5b:9f:68:6b,a0:cf:5b:3d:9d:34,a0:cf:5b:3d:9d:32,a0:cf:5b:3d:9d:31,ba:eb:90:ee:1b:d2,a0:cf:5b:3f:91:7d,a0:cf:5b:9f:68:64,a0:cf:5b:3f:91:7b,a0:cf:5b:9f:68:62,a0:cf:5b:9f:68:61,00:1f:45:81:49:5a,a0:cf:5b:fa:41:dd,a0:cf:5b:fa:41:de,a0:cf:5b:fa:41:db,00:0b:6b:84:b2:96,00:17:9a:f9:b8:7b,a0:cf:5b:9f:68:6e,a0:cf:5b:9f:68:6d,10:9a:dd:8e:0e:77,a0:cf:5b:3f:bd:fd,00:0b:6b:db:09:02,a0:cf:5b:3f:bf:cd,a0:cf:5b:3f:bf:ce,a0:cf:5b:3f:bf:cb,a0:cf:5b:00:ee:eb,a0:cf:5b:00:ee:ee,a0:cf:5b:00:ee:ed,xcoordinate,ycoordinate,class
-100,-100,-100,-100,-100,-25,-25,-100,-25,-32,-78,-77,-80,-89,-100,-82,-82,-81,-100,-100,-81,-100,-100,-89,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-89,-44,-100,-82,-81,-100,-100,-83,-100,-79,-100,-100,-100,-100,-100,-84,-67,-100,-100,-100,-100,-100,-100,-88,-100,-100,-46,-100,-100,-100,-79,-79,-78,-100,-89,-100,-100,-100,-83,-100,-83,-100,-85,-85,-85,-100,-80,-100,-81,-100,-100,-100,-79,-72,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-60,-62,22.08,9.02,24
-100,-100,-100,-100,-100,-25,-25,-100,-25,-31,-80,-79,-78,-89,-100,-81,-80,-82,-100,-100,-79,-100,-100,-89,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-89,-38,-100,-81,-81,-100,-100,-82,-100,-77,-100,-100,-100,-100,-100,-85,-67,-100,-100,-100,-100,-100,-100,-89,-100,-100,-47,-100,-100,-100,-76,-79,-78,-100,-89,-100,-100,-100,-83,-100,-83,-100,-85,-85,-85,-100,-80,-100,-81,-100,-100,-100,-73,-73,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,22.08,9.02,24
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-79,-82,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-82,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-89,-52,-100,-100,-77,-100,-77,-78,-81,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-57,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-81,-81,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-83,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-89,-53,-100,-100,-78,-100,-77,-78,-81,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-56,-55,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-82,-81,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-82,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-89,-52,-100,-100,-78,-100,-78,-77,-81,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-55,-56,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-71,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-81,-80,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-83,-82,-82,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-88,-53,-100,-100,-77,-100,-78,-78,-81,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-81,-100,-100,-56,-56,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-82,-79,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-83,-82,-82,-87,-38,-100,-100,-100,-100,-100,-100,-100,-32,-100,-100,-100,-100,-89,-89,-53,-100,-100,-78,-100,-79,-78,-81,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-55,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-80,-81,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-83,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-88,-52,-100,-100,-79,-100,-77,-78,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-57,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-81,-80,-78,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-83,-86,-38,-100,-100,-100,-100,-100,-100,-100,-32,-100,-100,-100,-100,-89,-89,-52,-100,-100,-78,-100,-79,-79,-81,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-81,-100,-100,-55,-55,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-81,-81,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-83,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-89,-53,-100,-100,-78,-100,-78,-78,-80,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-83,-100,-100,-57,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-71,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-80,-81,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-83,-82,-82,-86,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-89,-89,-53,-100,-100,-78,-100,-79,-79,-81,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-57,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-100,-100,-100,-100,-35,-81,-81,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-82,-82,-83,-87,-38,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-90,-89,-52,-100,-100,-78,-100,-79,-78,-82,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-56,-56,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,5.39,1.93,25
-100,-100,-100,-100,-100,-57,-57,-100,-57,-32,-66,-66,-67,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-81,-75,-75,-89,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-55,-100,-100,-69,-100,-69,-70,-88,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-79,-100,-80,-100,-84,-83,-82,-100,-100,-89,-100,-90,-100,-100,-66,-66,-65,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-62,-61,-61,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-56,-100,-58,-34,-63,-66,-66,-100,-100,-76,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-75,-75,-80,-88,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-55,-100,-100,-69,-100,-69,-68,-88,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-81,-100,-83,-82,-82,-100,-100,-89,-100,-89,-100,-100,-66,-68,-66,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-62,-63,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-57,-56,-100,-56,-32,-66,-66,-63,-100,-100,-76,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-74,-75,-80,-88,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-90,-55,-100,-100,-70,-100,-69,-68,-88,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-82,-100,-81,-100,-82,-83,-82,-100,-100,-90,-100,-89,-100,-100,-67,-68,-66,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-61,-62,-61,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-56,-100,-57,-34,-63,-63,-63,-100,-100,-76,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-80,-80,-80,-89,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-51,-100,-100,-69,-100,-69,-69,-87,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-79,-100,-82,-100,-84,-84,-82,-100,-100,-89,-100,-89,-100,-100,-66,-66,-67,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-62,-61,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-57,-100,-57,-50,-67,-66,-66,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-80,-74,-75,-88,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-90,-52,-100,-100,-69,-100,-69,-69,-88,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-79,-100,-81,-100,-84,-83,-82,-100,-100,-89,-100,-89,-100,-100,-66,-67,-67,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-62,-62,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-56,-100,-57,-32,-66,-66,-67,-100,-100,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-74,-79,-81,-89,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-54,-100,-100,-70,-100,-69,-69,-88,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-80,-100,-80,-100,-82,-83,-82,-100,-100,-90,-100,-89,-100,-100,-66,-66,-68,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-62,-62,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-57,-57,-100,-57,-34,-63,-63,-62,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-81,-81,-80,-89,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-54,-100,-100,-68,-100,-68,-68,-88,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-80,-100,-82,-100,-82,-83,-82,-100,-100,-90,-100,-89,-100,-100,-66,-68,-65,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-61,-61,-61,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-57,-100,-58,-35,-66,-66,-66,-100,-100,-77,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-75,-80,-81,-88,-37,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-89,-55,-100,-100,-68,-100,-69,-69,-88,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-81,-100,-84,-83,-82,-100,-100,-88,-100,-89,-100,-100,-68,-64,-69,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-61,-62,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-57,-100,-58,-32,-63,-66,-67,-100,-100,-76,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-80,-80,-80,-88,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-51,-100,-100,-69,-100,-68,-69,-88,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-79,-100,-83,-83,-82,-100,-100,-89,-100,-89,-100,-100,-66,-66,-64,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-61,-62,-62,9.81,9.02,26
-100,-100,-100,-100,-100,-56,-57,-100,-57,-34,-63,-63,-63,-100,-100,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-75,-81,-75,-89,-37,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-89,-51,-100,-100,-69,-100,-68,-68,-87,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-80,-100,-81,-100,-84,-83,-82,-100,-100,-89,-100,-89,-100,-100,-66,-67,-66,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-61,-62,-62,9.81,9.02,26
-100,-100,-100,-100,-89,-79,-79,-100,-79,-34,-73,-73,-76,-87,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-87,-90,-89,-100,-90,-100,-100,-100,-66,-81,-82,-83,-86,-37,-89,-100,-100,-89,-89,-100,-100,-40,-100,-100,-100,-100,-90,-88,-50,-100,-100,-80,-100,-79,-78,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-73,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-80,-100,-80,-35,-73,-76,-75,-86,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-87,-89,-90,-100,-89,-100,-100,-100,-66,-80,-82,-82,-86,-38,-89,-100,-100,-89,-89,-100,-100,-41,-100,-100,-100,-100,-89,-88,-51,-100,-100,-81,-100,-79,-79,-72,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-73,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-80,-100,-79,-35,-72,-72,-75,-87,-100,-80,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-89,-89,-100,-90,-100,-100,-100,-66,-80,-82,-83,-86,-37,-89,-100,-100,-90,-89,-100,-100,-41,-100,-100,-100,-100,-90,-89,-50,-100,-100,-80,-100,-79,-79,-73,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-74,5.39,5.06,27
-100,-100,-100,-100,-89,-79,-78,-100,-79,-34,-73,-75,-72,-87,-100,-78,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,-88,-89,-89,-100,-89,-100,-100,-100,-67,-82,-82,-82,-86,-37,-89,-100,-100,-89,-89,-100,-100,-41,-100,-100,-100,-100,-89,-88,-51,-100,-100,-79,-100,-79,-79,-73,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-73,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-80,-100,-79,-36,-73,-76,-73,-87,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-89,-90,-100,-89,-100,-100,-100,-64,-80,-82,-81,-86,-37,-89,-100,-100,-89,-89,-100,-100,-41,-100,-100,-100,-100,-89,-88,-50,-100,-100,-79,-100,-80,-80,-73,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-71,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-80,-100,-79,-35,-72,-72,-75,-86,-100,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-89,-89,-89,-100,-90,-100,-100,-100,-64,-82,-82,-82,-86,-37,-89,-100,-100,-89,-89,-100,-100,-41,-100,-100,-100,-100,-90,-87,-50,-100,-100,-80,-100,-79,-78,-65,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-74,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-79,-100,-79,-35,-72,-72,-76,-87,-100,-78,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-90,-89,-100,-90,-100,-100,-100,-64,-81,-82,-81,-86,-37,-89,-100,-100,-89,-89,-100,-100,-40,-100,-100,-100,-100,-89,-89,-51,-100,-100,-79,-100,-78,-80,-73,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-74,5.39,5.06,27
-100,-100,-100,-100,-89,-79,-80,-100,-79,-35,-76,-75,-76,-87,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-90,-87,-89,-89,-100,-89,-100,-100,-100,-66,-82,-82,-83,-86,-37,-89,-100,-100,-90,-89,-100,-100,-41,-100,-100,-100,-100,-89,-88,-51,-100,-100,-79,-100,-78,-79,-66,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-73,5.39,5.06,27
-100,-100,-100,-100,-89,-79,-80,-100,-79,-35,-73,-76,-76,-87,-100,-78,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-90,-88,-89,-89,-100,-89,-100,-100,-100,-66,-83,-82,-82,-86,-37,-89,-100,-100,-89,-89,-100,-100,-39,-100,-100,-100,-100,-89,-87,-50,-100,-100,-79,-100,-80,-80,-66,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-74,5.39,5.06,27
-100,-100,-100,-100,-89,-80,-80,-100,-80,-34,-75,-76,-73,-87,-100,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-88,-89,-89,-100,-89,-100,-100,-100,-64,-80,-82,-82,-86,-37,-89,-100,-100,-90,-89,-100,-100,-41,-100,-100,-100,-100,-89,-89,-50,-100,-100,-79,-100,-79,-80,-73,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-73,5.39,5.06,27
-100,-100,-100,-100,-100,-52,-52,-100,-53,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-85,-37,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-80,-80,-75,-100,-89,-100,-100,-100,-70,-100,-100,-100,-100,-83,-84,-100,20.54,13.73,28
